,0
12,"POLYGON ((-94.76563845953406 38.90564771359236, -94.75698079990019 38.90564771359236, -94.75698079990019 38.91239261632028, -94.76563845953406 38.91239261632028, -94.76563845953406 38.90564771359236))"
13,"POLYGON ((-94.76563845953406 38.91239261632028, -94.75698079990019 38.91239261632028, -94.75698079990019 38.91913751904821, -94.76563845953406 38.91913751904821, -94.76563845953406 38.91239261632028))"
14,"POLYGON ((-94.76563845953406 38.91913751904821, -94.75698079990019 38.91913751904821, -94.75698079990019 38.92588242177613, -94.76563845953406 38.92588242177613, -94.76563845953406 38.91913751904821))"
15,"POLYGON ((-94.76563845953406 38.92588242177613, -94.75698079990019 38.92588242177613, -94.75698079990019 38.93262732450405, -94.76563845953406 38.93262732450405, -94.76563845953406 38.92588242177613))"
16,"POLYGON ((-94.76563845953406 38.93262732450405, -94.75698079990019 38.93262732450405, -94.75698079990019 38.93937222723198, -94.76563845953406 38.93937222723198, -94.76563845953406 38.93262732450405))"
17,"POLYGON ((-94.76563845953406 38.93937222723198, -94.75698079990019 38.93937222723198, -94.75698079990019 38.9461171299599, -94.76563845953406 38.9461171299599, -94.76563845953406 38.93937222723198))"
18,"POLYGON ((-94.76563845953406 38.9461171299599, -94.75698079990019 38.9461171299599, -94.75698079990019 38.95286203268783, -94.76563845953406 38.95286203268783, -94.76563845953406 38.9461171299599))"
19,"POLYGON ((-94.76563845953406 38.95286203268783, -94.75698079990019 38.95286203268783, -94.75698079990019 38.95960693541575, -94.76563845953406 38.95960693541575, -94.76563845953406 38.95286203268783))"
20,"POLYGON ((-94.76563845953406 38.95960693541575, -94.75698079990019 38.95960693541575, -94.75698079990019 38.96635183814367, -94.76563845953406 38.96635183814367, -94.76563845953406 38.95960693541575))"
21,"POLYGON ((-94.76563845953406 38.96635183814367, -94.75698079990019 38.96635183814367, -94.75698079990019 38.9730967408716, -94.76563845953406 38.9730967408716, -94.76563845953406 38.96635183814367))"
22,"POLYGON ((-94.76563845953406 38.9730967408716, -94.75698079990019 38.9730967408716, -94.75698079990019 38.97984164359952, -94.76563845953406 38.97984164359952, -94.76563845953406 38.9730967408716))"
23,"POLYGON ((-94.76563845953406 38.97984164359952, -94.75698079990019 38.97984164359952, -94.75698079990019 38.98658654632744, -94.76563845953406 38.98658654632744, -94.76563845953406 38.97984164359952))"
24,"POLYGON ((-94.76563845953406 38.98658654632744, -94.75698079990019 38.98658654632744, -94.75698079990019 38.99333144905537, -94.76563845953406 38.99333144905537, -94.76563845953406 38.98658654632744))"
25,"POLYGON ((-94.76563845953406 38.99333144905537, -94.75698079990019 38.99333144905537, -94.75698079990019 39.00007635178329, -94.76563845953406 39.00007635178329, -94.76563845953406 38.99333144905537))"
26,"POLYGON ((-94.76563845953406 39.00007635178329, -94.75698079990019 39.00007635178329, -94.75698079990019 39.00682125451122, -94.76563845953406 39.00682125451122, -94.76563845953406 39.00007635178329))"
27,"POLYGON ((-94.76563845953406 39.00682125451122, -94.75698079990019 39.00682125451122, -94.75698079990019 39.01356615723914, -94.76563845953406 39.01356615723914, -94.76563845953406 39.00682125451122))"
28,"POLYGON ((-94.76563845953406 39.01356615723914, -94.75698079990019 39.01356615723914, -94.75698079990019 39.02031105996706, -94.76563845953406 39.02031105996706, -94.76563845953406 39.01356615723914))"
29,"POLYGON ((-94.76563845953406 39.02031105996706, -94.75698079990019 39.02031105996706, -94.75698079990019 39.02705596269499, -94.76563845953406 39.02705596269499, -94.76563845953406 39.02031105996706))"
30,"POLYGON ((-94.76563845953406 39.02705596269499, -94.75698079990019 39.02705596269499, -94.75698079990019 39.03380086542291, -94.76563845953406 39.03380086542291, -94.76563845953406 39.02705596269499))"
31,"POLYGON ((-94.76563845953406 39.03380086542291, -94.75698079990019 39.03380086542291, -94.75698079990019 39.04054576815084, -94.76563845953406 39.04054576815084, -94.76563845953406 39.03380086542291))"
32,"POLYGON ((-94.76563845953406 39.04054576815084, -94.75698079990019 39.04054576815084, -94.75698079990019 39.04729067087876, -94.76563845953406 39.04729067087876, -94.76563845953406 39.04054576815084))"
33,"POLYGON ((-94.76563845953406 39.04729067087876, -94.75698079990019 39.04729067087876, -94.75698079990019 39.05403557360668, -94.76563845953406 39.05403557360668, -94.76563845953406 39.04729067087876))"
34,"POLYGON ((-94.76563845953406 39.05403557360668, -94.75698079990019 39.05403557360668, -94.75698079990019 39.06078047633461, -94.76563845953406 39.06078047633461, -94.76563845953406 39.05403557360668))"
35,"POLYGON ((-94.76563845953406 39.06078047633461, -94.75698079990019 39.06078047633461, -94.75698079990019 39.06752537906253, -94.76563845953406 39.06752537906253, -94.76563845953406 39.06078047633461))"
36,"POLYGON ((-94.76563845953406 39.06752537906253, -94.75698079990019 39.06752537906253, -94.75698079990019 39.07427028179045, -94.76563845953406 39.07427028179045, -94.76563845953406 39.06752537906253))"
37,"POLYGON ((-94.76563845953406 39.07427028179045, -94.75698079990019 39.07427028179045, -94.75698079990019 39.08101518451838, -94.76563845953406 39.08101518451838, -94.76563845953406 39.07427028179045))"
38,"POLYGON ((-94.76563845953406 39.08101518451838, -94.75698079990019 39.08101518451838, -94.75698079990019 39.0877600872463, -94.76563845953406 39.0877600872463, -94.76563845953406 39.08101518451838))"
39,"POLYGON ((-94.76563845953406 39.0877600872463, -94.75698079990019 39.0877600872463, -94.75698079990019 39.09450498997423, -94.76563845953406 39.09450498997423, -94.76563845953406 39.0877600872463))"
40,"POLYGON ((-94.76563845953406 39.09450498997423, -94.75698079990019 39.09450498997423, -94.75698079990019 39.10124989270215, -94.76563845953406 39.10124989270215, -94.76563845953406 39.09450498997423))"
41,"POLYGON ((-94.76563845953406 39.10124989270215, -94.75698079990019 39.10124989270215, -94.75698079990019 39.10799479543007, -94.76563845953406 39.10799479543007, -94.76563845953406 39.10124989270215))"
42,"POLYGON ((-94.76563845953406 39.10799479543007, -94.75698079990019 39.10799479543007, -94.75698079990019 39.114739698158, -94.76563845953406 39.114739698158, -94.76563845953406 39.10799479543007))"
43,"POLYGON ((-94.76563845953406 39.114739698158, -94.75698079990019 39.114739698158, -94.75698079990019 39.12148460088592, -94.76563845953406 39.12148460088592, -94.76563845953406 39.114739698158))"
44,"POLYGON ((-94.76563845953406 39.12148460088592, -94.75698079990019 39.12148460088592, -94.75698079990019 39.12822950361384, -94.76563845953406 39.12822950361384, -94.76563845953406 39.12148460088592))"
45,"POLYGON ((-94.76563845953406 39.12822950361384, -94.75698079990019 39.12822950361384, -94.75698079990019 39.13497440634177, -94.76563845953406 39.13497440634177, -94.76563845953406 39.12822950361384))"
46,"POLYGON ((-94.76563845953406 39.13497440634177, -94.75698079990019 39.13497440634177, -94.75698079990019 39.14171930906969, -94.76563845953406 39.14171930906969, -94.76563845953406 39.13497440634177))"
47,"POLYGON ((-94.76563845953406 39.14171930906969, -94.75698079990019 39.14171930906969, -94.75698079990019 39.14846421179762, -94.76563845953406 39.14846421179762, -94.76563845953406 39.14171930906969))"
48,"POLYGON ((-94.76563845953406 39.14846421179762, -94.75698079990019 39.14846421179762, -94.75698079990019 39.15520911452554, -94.76563845953406 39.15520911452554, -94.76563845953406 39.14846421179762))"
49,"POLYGON ((-94.76563845953406 39.15520911452554, -94.75698079990019 39.15520911452554, -94.75698079990019 39.16195401725346, -94.76563845953406 39.16195401725346, -94.76563845953406 39.15520911452554))"
50,"POLYGON ((-94.76563845953406 39.16195401725346, -94.75698079990019 39.16195401725346, -94.75698079990019 39.16869891998139, -94.76563845953406 39.16869891998139, -94.76563845953406 39.16195401725346))"
51,"POLYGON ((-94.76563845953406 39.16869891998139, -94.75698079990019 39.16869891998139, -94.75698079990019 39.17544382270931, -94.76563845953406 39.17544382270931, -94.76563845953406 39.16869891998139))"
52,"POLYGON ((-94.76563845953406 39.17544382270931, -94.75698079990019 39.17544382270931, -94.75698079990019 39.18218872543724, -94.76563845953406 39.18218872543724, -94.76563845953406 39.17544382270931))"
53,"POLYGON ((-94.76563845953406 39.18218872543724, -94.75698079990019 39.18218872543724, -94.75698079990019 39.18893362816516, -94.76563845953406 39.18893362816516, -94.76563845953406 39.18218872543724))"
54,"POLYGON ((-94.76563845953406 39.18893362816516, -94.75698079990019 39.18893362816516, -94.75698079990019 39.19567853089308, -94.76563845953406 39.19567853089308, -94.76563845953406 39.18893362816516))"
55,"POLYGON ((-94.76563845953406 39.19567853089308, -94.75698079990019 39.19567853089308, -94.75698079990019 39.20242343362101, -94.76563845953406 39.20242343362101, -94.76563845953406 39.19567853089308))"
56,"POLYGON ((-94.76563845953406 39.20242343362101, -94.75698079990019 39.20242343362101, -94.75698079990019 39.20916833634893, -94.76563845953406 39.20916833634893, -94.76563845953406 39.20242343362101))"
57,"POLYGON ((-94.76563845953406 39.20916833634893, -94.75698079990019 39.20916833634893, -94.75698079990019 39.21591323907685, -94.76563845953406 39.21591323907685, -94.76563845953406 39.20916833634893))"
58,"POLYGON ((-94.76563845953406 39.21591323907685, -94.75698079990019 39.21591323907685, -94.75698079990019 39.22265814180478, -94.76563845953406 39.22265814180478, -94.76563845953406 39.21591323907685))"
59,"POLYGON ((-94.76563845953406 39.22265814180478, -94.75698079990019 39.22265814180478, -94.75698079990019 39.2294030445327, -94.76563845953406 39.2294030445327, -94.76563845953406 39.22265814180478))"
60,"POLYGON ((-94.76563845953406 39.2294030445327, -94.75698079990019 39.2294030445327, -94.75698079990019 39.23614794726063, -94.76563845953406 39.23614794726063, -94.76563845953406 39.2294030445327))"
61,"POLYGON ((-94.76563845953406 39.23614794726063, -94.75698079990019 39.23614794726063, -94.75698079990019 39.24289284998855, -94.76563845953406 39.24289284998855, -94.76563845953406 39.23614794726063))"
62,"POLYGON ((-94.76563845953406 39.24289284998855, -94.75698079990019 39.24289284998855, -94.75698079990019 39.24963775271647, -94.76563845953406 39.24963775271647, -94.76563845953406 39.24289284998855))"
63,"POLYGON ((-94.76563845953406 39.24963775271647, -94.75698079990019 39.24963775271647, -94.75698079990019 39.2563826554444, -94.76563845953406 39.2563826554444, -94.76563845953406 39.24963775271647))"
64,"POLYGON ((-94.76563845953406 39.2563826554444, -94.75698079990019 39.2563826554444, -94.75698079990019 39.26312755817232, -94.76563845953406 39.26312755817232, -94.76563845953406 39.2563826554444))"
65,"POLYGON ((-94.76563845953406 39.26312755817232, -94.75698079990019 39.26312755817232, -94.75698079990019 39.26987246090025, -94.76563845953406 39.26987246090025, -94.76563845953406 39.26312755817232))"
66,"POLYGON ((-94.76563845953406 39.26987246090025, -94.75698079990019 39.26987246090025, -94.75698079990019 39.27661736362817, -94.76563845953406 39.27661736362817, -94.76563845953406 39.26987246090025))"
67,"POLYGON ((-94.76563845953406 39.27661736362817, -94.75698079990019 39.27661736362817, -94.75698079990019 39.28336226635609, -94.76563845953406 39.28336226635609, -94.76563845953406 39.27661736362817))"
68,"POLYGON ((-94.76563845953406 39.28336226635609, -94.75698079990019 39.28336226635609, -94.75698079990019 39.29010716908402, -94.76563845953406 39.29010716908402, -94.76563845953406 39.28336226635609))"
69,"POLYGON ((-94.76563845953406 39.29010716908402, -94.75698079990019 39.29010716908402, -94.75698079990019 39.29685207181194, -94.76563845953406 39.29685207181194, -94.76563845953406 39.29010716908402))"
70,"POLYGON ((-94.76563845953406 39.29685207181194, -94.75698079990019 39.29685207181194, -94.75698079990019 39.30359697453986, -94.76563845953406 39.30359697453986, -94.76563845953406 39.29685207181194))"
71,"POLYGON ((-94.76563845953406 39.30359697453986, -94.75698079990019 39.30359697453986, -94.75698079990019 39.31034187726779, -94.76563845953406 39.31034187726779, -94.76563845953406 39.30359697453986))"
72,"POLYGON ((-94.76563845953406 39.31034187726779, -94.75698079990019 39.31034187726779, -94.75698079990019 39.31708677999571, -94.76563845953406 39.31708677999571, -94.76563845953406 39.31034187726779))"
73,"POLYGON ((-94.76563845953406 39.31708677999571, -94.75698079990019 39.31708677999571, -94.75698079990019 39.32383168272364, -94.76563845953406 39.32383168272364, -94.76563845953406 39.31708677999571))"
74,"POLYGON ((-94.76563845953406 39.32383168272364, -94.75698079990019 39.32383168272364, -94.75698079990019 39.33057658545156, -94.76563845953406 39.33057658545156, -94.76563845953406 39.32383168272364))"
75,"POLYGON ((-94.76563845953406 39.33057658545156, -94.75698079990019 39.33057658545156, -94.75698079990019 39.33732148817948, -94.76563845953406 39.33732148817948, -94.76563845953406 39.33057658545156))"
76,"POLYGON ((-94.76563845953406 39.33732148817948, -94.75698079990019 39.33732148817948, -94.75698079990019 39.34406639090741, -94.76563845953406 39.34406639090741, -94.76563845953406 39.33732148817948))"
77,"POLYGON ((-94.76563845953406 39.34406639090741, -94.75698079990019 39.34406639090741, -94.75698079990019 39.35081129363533, -94.76563845953406 39.35081129363533, -94.76563845953406 39.34406639090741))"
78,"POLYGON ((-94.76563845953406 39.35081129363533, -94.75698079990019 39.35081129363533, -94.75698079990019 39.35755619636326, -94.76563845953406 39.35755619636326, -94.76563845953406 39.35081129363533))"
79,"POLYGON ((-94.75698079990019 38.82470888085727, -94.74832314026632 38.82470888085727, -94.74832314026632 38.8314537835852, -94.75698079990019 38.8314537835852, -94.75698079990019 38.82470888085727))"
80,"POLYGON ((-94.75698079990019 38.8314537835852, -94.74832314026632 38.8314537835852, -94.74832314026632 38.83819868631312, -94.75698079990019 38.83819868631312, -94.75698079990019 38.8314537835852))"
81,"POLYGON ((-94.75698079990019 38.83819868631312, -94.74832314026632 38.83819868631312, -94.74832314026632 38.84494358904104, -94.75698079990019 38.84494358904104, -94.75698079990019 38.83819868631312))"
82,"POLYGON ((-94.75698079990019 38.84494358904104, -94.74832314026632 38.84494358904104, -94.74832314026632 38.85168849176897, -94.75698079990019 38.85168849176897, -94.75698079990019 38.84494358904104))"
83,"POLYGON ((-94.75698079990019 38.85168849176897, -94.74832314026632 38.85168849176897, -94.74832314026632 38.85843339449689, -94.75698079990019 38.85843339449689, -94.75698079990019 38.85168849176897))"
84,"POLYGON ((-94.75698079990019 38.85843339449689, -94.74832314026632 38.85843339449689, -94.74832314026632 38.86517829722482, -94.75698079990019 38.86517829722482, -94.75698079990019 38.85843339449689))"
85,"POLYGON ((-94.75698079990019 38.86517829722482, -94.74832314026632 38.86517829722482, -94.74832314026632 38.87192319995274, -94.75698079990019 38.87192319995274, -94.75698079990019 38.86517829722482))"
86,"POLYGON ((-94.75698079990019 38.87192319995274, -94.74832314026632 38.87192319995274, -94.74832314026632 38.87866810268066, -94.75698079990019 38.87866810268066, -94.75698079990019 38.87192319995274))"
87,"POLYGON ((-94.75698079990019 38.87866810268066, -94.74832314026632 38.87866810268066, -94.74832314026632 38.88541300540859, -94.75698079990019 38.88541300540859, -94.75698079990019 38.87866810268066))"
88,"POLYGON ((-94.75698079990019 38.88541300540859, -94.74832314026632 38.88541300540859, -94.74832314026632 38.89215790813651, -94.75698079990019 38.89215790813651, -94.75698079990019 38.88541300540859))"
89,"POLYGON ((-94.75698079990019 38.89215790813651, -94.74832314026632 38.89215790813651, -94.74832314026632 38.89890281086443, -94.75698079990019 38.89890281086443, -94.75698079990019 38.89215790813651))"
90,"POLYGON ((-94.75698079990019 38.89890281086443, -94.74832314026632 38.89890281086443, -94.74832314026632 38.90564771359236, -94.75698079990019 38.90564771359236, -94.75698079990019 38.89890281086443))"
91,"POLYGON ((-94.75698079990019 38.90564771359236, -94.74832314026632 38.90564771359236, -94.74832314026632 38.91239261632028, -94.75698079990019 38.91239261632028, -94.75698079990019 38.90564771359236))"
92,"POLYGON ((-94.75698079990019 38.91239261632028, -94.74832314026632 38.91239261632028, -94.74832314026632 38.91913751904821, -94.75698079990019 38.91913751904821, -94.75698079990019 38.91239261632028))"
93,"POLYGON ((-94.75698079990019 38.91913751904821, -94.74832314026632 38.91913751904821, -94.74832314026632 38.92588242177613, -94.75698079990019 38.92588242177613, -94.75698079990019 38.91913751904821))"
94,"POLYGON ((-94.75698079990019 38.92588242177613, -94.74832314026632 38.92588242177613, -94.74832314026632 38.93262732450405, -94.75698079990019 38.93262732450405, -94.75698079990019 38.92588242177613))"
95,"POLYGON ((-94.75698079990019 38.93262732450405, -94.74832314026632 38.93262732450405, -94.74832314026632 38.93937222723198, -94.75698079990019 38.93937222723198, -94.75698079990019 38.93262732450405))"
96,"POLYGON ((-94.75698079990019 38.93937222723198, -94.74832314026632 38.93937222723198, -94.74832314026632 38.9461171299599, -94.75698079990019 38.9461171299599, -94.75698079990019 38.93937222723198))"
97,"POLYGON ((-94.75698079990019 38.9461171299599, -94.74832314026632 38.9461171299599, -94.74832314026632 38.95286203268783, -94.75698079990019 38.95286203268783, -94.75698079990019 38.9461171299599))"
98,"POLYGON ((-94.75698079990019 38.95286203268783, -94.74832314026632 38.95286203268783, -94.74832314026632 38.95960693541575, -94.75698079990019 38.95960693541575, -94.75698079990019 38.95286203268783))"
99,"POLYGON ((-94.75698079990019 38.95960693541575, -94.74832314026632 38.95960693541575, -94.74832314026632 38.96635183814367, -94.75698079990019 38.96635183814367, -94.75698079990019 38.95960693541575))"
100,"POLYGON ((-94.75698079990019 38.96635183814367, -94.74832314026632 38.96635183814367, -94.74832314026632 38.9730967408716, -94.75698079990019 38.9730967408716, -94.75698079990019 38.96635183814367))"
101,"POLYGON ((-94.75698079990019 38.9730967408716, -94.74832314026632 38.9730967408716, -94.74832314026632 38.97984164359952, -94.75698079990019 38.97984164359952, -94.75698079990019 38.9730967408716))"
102,"POLYGON ((-94.75698079990019 38.97984164359952, -94.74832314026632 38.97984164359952, -94.74832314026632 38.98658654632744, -94.75698079990019 38.98658654632744, -94.75698079990019 38.97984164359952))"
103,"POLYGON ((-94.75698079990019 38.98658654632744, -94.74832314026632 38.98658654632744, -94.74832314026632 38.99333144905537, -94.75698079990019 38.99333144905537, -94.75698079990019 38.98658654632744))"
104,"POLYGON ((-94.75698079990019 38.99333144905537, -94.74832314026632 38.99333144905537, -94.74832314026632 39.00007635178329, -94.75698079990019 39.00007635178329, -94.75698079990019 38.99333144905537))"
105,"POLYGON ((-94.75698079990019 39.00007635178329, -94.74832314026632 39.00007635178329, -94.74832314026632 39.00682125451122, -94.75698079990019 39.00682125451122, -94.75698079990019 39.00007635178329))"
106,"POLYGON ((-94.75698079990019 39.00682125451122, -94.74832314026632 39.00682125451122, -94.74832314026632 39.01356615723914, -94.75698079990019 39.01356615723914, -94.75698079990019 39.00682125451122))"
107,"POLYGON ((-94.75698079990019 39.01356615723914, -94.74832314026632 39.01356615723914, -94.74832314026632 39.02031105996706, -94.75698079990019 39.02031105996706, -94.75698079990019 39.01356615723914))"
108,"POLYGON ((-94.75698079990019 39.02031105996706, -94.74832314026632 39.02031105996706, -94.74832314026632 39.02705596269499, -94.75698079990019 39.02705596269499, -94.75698079990019 39.02031105996706))"
109,"POLYGON ((-94.75698079990019 39.02705596269499, -94.74832314026632 39.02705596269499, -94.74832314026632 39.03380086542291, -94.75698079990019 39.03380086542291, -94.75698079990019 39.02705596269499))"
110,"POLYGON ((-94.75698079990019 39.03380086542291, -94.74832314026632 39.03380086542291, -94.74832314026632 39.04054576815084, -94.75698079990019 39.04054576815084, -94.75698079990019 39.03380086542291))"
111,"POLYGON ((-94.75698079990019 39.04054576815084, -94.74832314026632 39.04054576815084, -94.74832314026632 39.04729067087876, -94.75698079990019 39.04729067087876, -94.75698079990019 39.04054576815084))"
112,"POLYGON ((-94.75698079990019 39.04729067087876, -94.74832314026632 39.04729067087876, -94.74832314026632 39.05403557360668, -94.75698079990019 39.05403557360668, -94.75698079990019 39.04729067087876))"
113,"POLYGON ((-94.75698079990019 39.05403557360668, -94.74832314026632 39.05403557360668, -94.74832314026632 39.06078047633461, -94.75698079990019 39.06078047633461, -94.75698079990019 39.05403557360668))"
114,"POLYGON ((-94.75698079990019 39.06078047633461, -94.74832314026632 39.06078047633461, -94.74832314026632 39.06752537906253, -94.75698079990019 39.06752537906253, -94.75698079990019 39.06078047633461))"
115,"POLYGON ((-94.75698079990019 39.06752537906253, -94.74832314026632 39.06752537906253, -94.74832314026632 39.07427028179045, -94.75698079990019 39.07427028179045, -94.75698079990019 39.06752537906253))"
116,"POLYGON ((-94.75698079990019 39.07427028179045, -94.74832314026632 39.07427028179045, -94.74832314026632 39.08101518451838, -94.75698079990019 39.08101518451838, -94.75698079990019 39.07427028179045))"
117,"POLYGON ((-94.75698079990019 39.08101518451838, -94.74832314026632 39.08101518451838, -94.74832314026632 39.0877600872463, -94.75698079990019 39.0877600872463, -94.75698079990019 39.08101518451838))"
118,"POLYGON ((-94.75698079990019 39.0877600872463, -94.74832314026632 39.0877600872463, -94.74832314026632 39.09450498997423, -94.75698079990019 39.09450498997423, -94.75698079990019 39.0877600872463))"
119,"POLYGON ((-94.75698079990019 39.09450498997423, -94.74832314026632 39.09450498997423, -94.74832314026632 39.10124989270215, -94.75698079990019 39.10124989270215, -94.75698079990019 39.09450498997423))"
120,"POLYGON ((-94.75698079990019 39.10124989270215, -94.74832314026632 39.10124989270215, -94.74832314026632 39.10799479543007, -94.75698079990019 39.10799479543007, -94.75698079990019 39.10124989270215))"
121,"POLYGON ((-94.75698079990019 39.10799479543007, -94.74832314026632 39.10799479543007, -94.74832314026632 39.114739698158, -94.75698079990019 39.114739698158, -94.75698079990019 39.10799479543007))"
122,"POLYGON ((-94.75698079990019 39.114739698158, -94.74832314026632 39.114739698158, -94.74832314026632 39.12148460088592, -94.75698079990019 39.12148460088592, -94.75698079990019 39.114739698158))"
123,"POLYGON ((-94.75698079990019 39.12148460088592, -94.74832314026632 39.12148460088592, -94.74832314026632 39.12822950361384, -94.75698079990019 39.12822950361384, -94.75698079990019 39.12148460088592))"
124,"POLYGON ((-94.75698079990019 39.12822950361384, -94.74832314026632 39.12822950361384, -94.74832314026632 39.13497440634177, -94.75698079990019 39.13497440634177, -94.75698079990019 39.12822950361384))"
125,"POLYGON ((-94.75698079990019 39.13497440634177, -94.74832314026632 39.13497440634177, -94.74832314026632 39.14171930906969, -94.75698079990019 39.14171930906969, -94.75698079990019 39.13497440634177))"
126,"POLYGON ((-94.75698079990019 39.14171930906969, -94.74832314026632 39.14171930906969, -94.74832314026632 39.14846421179762, -94.75698079990019 39.14846421179762, -94.75698079990019 39.14171930906969))"
127,"POLYGON ((-94.75698079990019 39.14846421179762, -94.74832314026632 39.14846421179762, -94.74832314026632 39.15520911452554, -94.75698079990019 39.15520911452554, -94.75698079990019 39.14846421179762))"
128,"POLYGON ((-94.75698079990019 39.15520911452554, -94.74832314026632 39.15520911452554, -94.74832314026632 39.16195401725346, -94.75698079990019 39.16195401725346, -94.75698079990019 39.15520911452554))"
129,"POLYGON ((-94.75698079990019 39.16195401725346, -94.74832314026632 39.16195401725346, -94.74832314026632 39.16869891998139, -94.75698079990019 39.16869891998139, -94.75698079990019 39.16195401725346))"
130,"POLYGON ((-94.75698079990019 39.16869891998139, -94.74832314026632 39.16869891998139, -94.74832314026632 39.17544382270931, -94.75698079990019 39.17544382270931, -94.75698079990019 39.16869891998139))"
131,"POLYGON ((-94.75698079990019 39.17544382270931, -94.74832314026632 39.17544382270931, -94.74832314026632 39.18218872543724, -94.75698079990019 39.18218872543724, -94.75698079990019 39.17544382270931))"
132,"POLYGON ((-94.75698079990019 39.18218872543724, -94.74832314026632 39.18218872543724, -94.74832314026632 39.18893362816516, -94.75698079990019 39.18893362816516, -94.75698079990019 39.18218872543724))"
133,"POLYGON ((-94.75698079990019 39.18893362816516, -94.74832314026632 39.18893362816516, -94.74832314026632 39.19567853089308, -94.75698079990019 39.19567853089308, -94.75698079990019 39.18893362816516))"
134,"POLYGON ((-94.75698079990019 39.19567853089308, -94.74832314026632 39.19567853089308, -94.74832314026632 39.20242343362101, -94.75698079990019 39.20242343362101, -94.75698079990019 39.19567853089308))"
135,"POLYGON ((-94.75698079990019 39.20242343362101, -94.74832314026632 39.20242343362101, -94.74832314026632 39.20916833634893, -94.75698079990019 39.20916833634893, -94.75698079990019 39.20242343362101))"
136,"POLYGON ((-94.75698079990019 39.20916833634893, -94.74832314026632 39.20916833634893, -94.74832314026632 39.21591323907685, -94.75698079990019 39.21591323907685, -94.75698079990019 39.20916833634893))"
137,"POLYGON ((-94.75698079990019 39.21591323907685, -94.74832314026632 39.21591323907685, -94.74832314026632 39.22265814180478, -94.75698079990019 39.22265814180478, -94.75698079990019 39.21591323907685))"
138,"POLYGON ((-94.75698079990019 39.22265814180478, -94.74832314026632 39.22265814180478, -94.74832314026632 39.2294030445327, -94.75698079990019 39.2294030445327, -94.75698079990019 39.22265814180478))"
139,"POLYGON ((-94.75698079990019 39.2294030445327, -94.74832314026632 39.2294030445327, -94.74832314026632 39.23614794726063, -94.75698079990019 39.23614794726063, -94.75698079990019 39.2294030445327))"
140,"POLYGON ((-94.75698079990019 39.23614794726063, -94.74832314026632 39.23614794726063, -94.74832314026632 39.24289284998855, -94.75698079990019 39.24289284998855, -94.75698079990019 39.23614794726063))"
141,"POLYGON ((-94.75698079990019 39.24289284998855, -94.74832314026632 39.24289284998855, -94.74832314026632 39.24963775271647, -94.75698079990019 39.24963775271647, -94.75698079990019 39.24289284998855))"
142,"POLYGON ((-94.75698079990019 39.24963775271647, -94.74832314026632 39.24963775271647, -94.74832314026632 39.2563826554444, -94.75698079990019 39.2563826554444, -94.75698079990019 39.24963775271647))"
143,"POLYGON ((-94.75698079990019 39.2563826554444, -94.74832314026632 39.2563826554444, -94.74832314026632 39.26312755817232, -94.75698079990019 39.26312755817232, -94.75698079990019 39.2563826554444))"
